id,dato,llave,valor,tabla
1,,estado,Abierta,oporcli
2,,estado,Cerrada,oporcli
3,,estado,Pospuesta,oporcli
4,,estado,Perdida,oporcli
5,,tipo,DESCUENTO,cuentas
6,,tipo,GASTO,cuentas
7,,tipo,HONORARIO,cuentas
8,,tipo,SUPLIDO,cuentas
20610,32,2218,1|1|72,SystemDefaultColumnasConfig
20611,32,2254,0|36|100,SystemDefaultColumnasConfig
20612,32,2255,0|37|100,SystemDefaultColumnasConfig
20613,32,2270,0|108|100,SystemDefaultColumnasConfig
20614,32,2281,0|56|100,SystemDefaultColumnasConfig
20615,32,2225,0|27|100,SystemDefaultColumnasConfig
20616,32,3979,0|26|150,SystemDefaultColumnasConfig
20617,32,2284,0|63|120,SystemDefaultColumnasConfig
20618,32,2256,0|38|100,SystemDefaultColumnasConfig
20619,32,2257,0|39|100,SystemDefaultColumnasConfig
20620,32,2258,0|40|100,SystemDefaultColumnasConfig
20621,32,2259,0|41|100,SystemDefaultColumnasConfig
20622,32,2260,0|42|100,SystemDefaultColumnasConfig
20623,32,3081,0|29|50,SystemDefaultColumnasConfig
20624,32,3974,0|30|100,SystemDefaultColumnasConfig
20625,32,2261,0|43|100,SystemDefaultColumnasConfig
20626,32,2262,0|44|100,SystemDefaultColumnasConfig
20627,32,2326,0|121|100,SystemDefaultColumnasConfig
20628,32,2327,0|122|100,SystemDefaultColumnasConfig
20629,32,3006,0|31|125,SystemDefaultColumnasConfig
20630,32,2328,0|123|100,SystemDefaultColumnasConfig
20631,32,2329,0|124|100,SystemDefaultColumnasConfig
20632,32,2330,0|125|100,SystemDefaultColumnasConfig
20633,32,2271,0|49|100,SystemDefaultColumnasConfig
20634,32,2274,0|50|100,SystemDefaultColumnasConfig
20635,32,2331,0|126|100,SystemDefaultColumnasConfig
20636,32,2332,0|127|100,SystemDefaultColumnasConfig
20637,32,2359,0|128|100,SystemDefaultColumnasConfig
20638,32,2333,0|129|100,SystemDefaultColumnasConfig
20639,32,2224,0|32|100,SystemDefaultColumnasConfig
20640,32,2334,0|130|100,SystemDefaultColumnasConfig
20641,32,2335,0|34|120,SystemDefaultColumnasConfig
20642,32,2277,0|51|100,SystemDefaultColumnasConfig
20643,32,2337,0|33|100,SystemDefaultColumnasConfig
20644,32,2339,0|40|120,SystemDefaultColumnasConfig
20645,32,2476,0|34|150,SystemDefaultColumnasConfig
20646,32,4074,0|0|100,SystemDefaultColumnasConfig
20647,32,4114,0|0|100,SystemDefaultColumnasConfig
20648,32,4121,0|0|100,SystemDefaultColumnasConfig
20649,32,2341,0|31|150,SystemDefaultColumnasConfig
20650,32,2342,0|30|110,SystemDefaultColumnasConfig
20651,32,2336,0|35|100,SystemDefaultColumnasConfig
20652,32,2343,0|58|100,SystemDefaultColumnasConfig
20653,32,2344,0|59|120,SystemDefaultColumnasConfig
20654,32,2249,0|60|100,SystemDefaultColumnasConfig
20655,32,2273,0|61|100,SystemDefaultColumnasConfig
20656,32,2345,0|9|95,SystemDefaultColumnasConfig
20657,32,2346,0|10|75,SystemDefaultColumnasConfig
20658,32,2347,0|27|100,SystemDefaultColumnasConfig
20659,32,2348,0|41|100,SystemDefaultColumnasConfig
20660,32,2457,0|36|150,SystemDefaultColumnasConfig
20661,32,4136,0|0|100,SystemDefaultColumnasConfig
20662,32,2349,0|24|100,SystemDefaultColumnasConfig
20663,32,2350,0|28|100,SystemDefaultColumnasConfig
20664,32,2276,0|62|100,SystemDefaultColumnasConfig
20665,32,2351,0|26|100,SystemDefaultColumnasConfig
20666,32,2352,0|7|163,SystemDefaultColumnasConfig
20667,32,2353,0|20|150,SystemDefaultColumnasConfig
20668,32,4126,0|37|100,SystemDefaultColumnasConfig
20669,32,2354,0|19|150,SystemDefaultColumnasConfig
20670,32,2226,0|28|100,SystemDefaultColumnasConfig
20671,32,2316,0|111|100,SystemDefaultColumnasConfig
20672,32,2355,0|48|150,SystemDefaultColumnasConfig
20673,32,2356,0|47|150,SystemDefaultColumnasConfig
20674,32,2357,0|8|211,SystemDefaultColumnasConfig
20675,32,2317,0|112|100,SystemDefaultColumnasConfig
20676,32,2453,0|131|130,SystemDefaultColumnasConfig
20677,32,2454,0|132|120,SystemDefaultColumnasConfig
20678,32,2318,0|113|100,SystemDefaultColumnasConfig
20679,32,2319,0|114|100,SystemDefaultColumnasConfig
20680,32,2455,0|133|100,SystemDefaultColumnasConfig
20681,32,2456,0|134|100,SystemDefaultColumnasConfig
20682,32,2471,0|136|100,SystemDefaultColumnasConfig
20683,32,2320,0|115|100,SystemDefaultColumnasConfig
20684,32,2321,0|116|100,SystemDefaultColumnasConfig
20685,32,2464,0|138|100,SystemDefaultColumnasConfig
20686,32,2465,0|139|150,SystemDefaultColumnasConfig
20687,32,2472,0|21|150,SystemDefaultColumnasConfig
20688,32,2322,0|117|100,SystemDefaultColumnasConfig
20689,32,2323,0|118|100,SystemDefaultColumnasConfig
20690,32,2478,0|51|100,SystemDefaultColumnasConfig
20691,32,2647,0|45|100,SystemDefaultColumnasConfig
20692,32,2324,0|119|100,SystemDefaultColumnasConfig
20693,32,2325,0|120|100,SystemDefaultColumnasConfig
20694,32,2648,0|44|100,SystemDefaultColumnasConfig
20695,32,2649,0|33|100,SystemDefaultColumnasConfig
20696,32,4125,0|39|100,SystemDefaultColumnasConfig
20697,32,4124,0|40|100,SystemDefaultColumnasConfig
20698,32,3007,0|57|125,SystemDefaultColumnasConfig
20699,32,3008,0|54|125,SystemDefaultColumnasConfig
20700,32,3009,0|53|125,SystemDefaultColumnasConfig
20701,32,3010,0|32|100,SystemDefaultColumnasConfig
20702,32,4085,0|0|100,SystemDefaultColumnasConfig
20703,32,4064,0|43|100,SystemDefaultColumnasConfig
20704,32,3088,0|50|100,SystemDefaultColumnasConfig
20705,32,3089,0|20|100,SystemDefaultColumnasConfig
20706,32,2463,0|45|100,SystemDefaultColumnasConfig
20707,32,3090,0|61|100,SystemDefaultColumnasConfig
20708,32,4030,0|46|100,SystemDefaultColumnasConfig
20709,32,4051,0|47|100,SystemDefaultColumnasConfig
20710,32,3091,0|61|100,SystemDefaultColumnasConfig
20711,32,3092,0|15|100,SystemDefaultColumnasConfig
20712,32,4066,0|49|100,SystemDefaultColumnasConfig
20713,32,4067,0|50|100,SystemDefaultColumnasConfig
20714,32,4068,0|51|100,SystemDefaultColumnasConfig
20715,32,4069,0|52|100,SystemDefaultColumnasConfig
20716,32,3975,0|0|100,SystemDefaultColumnasConfig
20717,32,4087,0|53|70,SystemDefaultColumnasConfig
20718,32,4088,0|54|100,SystemDefaultColumnasConfig
20719,32,3978,0|14|155,SystemDefaultColumnasConfig
20720,32,4089,0|55|100,SystemDefaultColumnasConfig
20721,32,4090,0|56|100,SystemDefaultColumnasConfig
20722,32,4091,0|57|100,SystemDefaultColumnasConfig
20723,32,7500,0|58|100,SystemDefaultColumnasConfig
20724,32,3985,0|0|100,SystemDefaultColumnasConfig
20725,32,3986,0|0|100,SystemDefaultColumnasConfig
20726,32,7501,0|59|100,SystemDefaultColumnasConfig
20727,32,7516,0|60|100,SystemDefaultColumnasConfig
20728,32,4029,0|0|100,SystemDefaultColumnasConfig
20729,32,3987,0|0|100,SystemDefaultColumnasConfig
20730,32,4019,0|0|100,SystemDefaultColumnasConfig
20731,32,7743,0|61|100,SystemDefaultColumnasConfig
20732,32,7013,0|62|100,SystemDefaultColumnasConfig
20733,32,4040,0|0|100,SystemDefaultColumnasConfig
20734,32,4041,0|0|100,SystemDefaultColumnasConfig
20735,32,7023,0|63|100,SystemDefaultColumnasConfig
20736,32,4042,0|0|100,SystemDefaultColumnasConfig
20737,32,4043,0|0|100,SystemDefaultColumnasConfig
20738,32,4065,0|0|100,SystemDefaultColumnasConfig
20739,32,4075,0|0|100,SystemDefaultColumnasConfig
20740,32,4044,0|0|100,SystemDefaultColumnasConfig
20741,32,4045,0|0|100,SystemDefaultColumnasConfig
20742,32,4046,0|0|100,SystemDefaultColumnasConfig
20743,32,4047,0|0|100,SystemDefaultColumnasConfig
20744,32,4048,0|0|100,SystemDefaultColumnasConfig
20745,32,4864,0|0|100,SystemDefaultColumnasConfig
20746,32,4930,0|0|100,SystemDefaultColumnasConfig
20747,32,4933,0|0|100,SystemDefaultColumnasConfig
20748,32,7529,0|64|100,SystemDefaultColumnasConfig
20749,32,6419,0|65|100,SystemDefaultColumnasConfig
20750,32,6420,0|66|100,SystemDefaultColumnasConfig
20751,32,6421,0|67|100,SystemDefaultColumnasConfig
20752,32,6422,0|68|100,SystemDefaultColumnasConfig
20753,32,6423,0|69|100,SystemDefaultColumnasConfig
20754,32,6424,0|70|100,SystemDefaultColumnasConfig
20755,32,6425,0|71|100,SystemDefaultColumnasConfig
20756,32,6426,0|72|100,SystemDefaultColumnasConfig
20757,32,6427,0|73|100,SystemDefaultColumnasConfig
20758,32,7695,0|0|100,SystemDefaultColumnasConfig
20759,32,7696,0|0|100,SystemDefaultColumnasConfig
20760,32,6428,0|74|100,SystemDefaultColumnasConfig
20761,32,6429,0|75|100,SystemDefaultColumnasConfig
20762,32,8015,0|0|100,SystemDefaultColumnasConfig
20763,32,8035,0|76|100,SystemDefaultColumnasConfig
20764,32,6430,0|77|100,SystemDefaultColumnasConfig
20765,32,6431,0|78|100,SystemDefaultColumnasConfig
20766,32,6432,0|79|100,SystemDefaultColumnasConfig
20767,32,6433,0|80|100,SystemDefaultColumnasConfig
20768,32,6434,0|81|100,SystemDefaultColumnasConfig
20769,32,6435,0|82|100,SystemDefaultColumnasConfig
20770,32,6436,0|83|100,SystemDefaultColumnasConfig
20771,32,6437,0|84|100,SystemDefaultColumnasConfig
20772,32,6438,0|85|100,SystemDefaultColumnasConfig
20773,32,6439,0|86|100,SystemDefaultColumnasConfig
20774,32,6440,0|87|100,SystemDefaultColumnasConfig
20775,32,6441,0|88|100,SystemDefaultColumnasConfig
20776,32,6442,0|89|100,SystemDefaultColumnasConfig
20777,32,6443,0|90|100,SystemDefaultColumnasConfig
20778,32,6444,0|91|100,SystemDefaultColumnasConfig
20779,32,8139,0|92|120,SystemDefaultColumnasConfig
20780,32,8152,0|93|120,SystemDefaultColumnasConfig
20781,32,8153,0|0|100,SystemDefaultColumnasConfig
20782,32,8154,0|0|100,SystemDefaultColumnasConfig
20783,32,7063,0|0|100,SystemDefaultColumnasConfig
20784,32,7825,0|0|100,SystemDefaultColumnasConfig
20785,32,7939,0|0|100,SystemDefaultColumnasConfig
20786,32,7997,0|94|100,SystemDefaultColumnasConfig
20787,32,7827,0|0|100,SystemDefaultColumnasConfig
20788,32,7998,0|95|100,SystemDefaultColumnasConfig
20789,32,8136,0|96|100,SystemDefaultColumnasConfig
20790,32,8137,0|97|100,SystemDefaultColumnasConfig
20791,32,8138,0|98|100,SystemDefaultColumnasConfig
20792,32,2222,1|2|83,SystemDefaultColumnasConfig
20793,32,2278,0|123|77,SystemDefaultColumnasConfig
20794,32,2283,0|122|100,SystemDefaultColumnasConfig
20795,32,2340,0|121|100,SystemDefaultColumnasConfig
20796,32,2338,0|120|93,SystemDefaultColumnasConfig
20797,32,3482,0|119|250,SystemDefaultColumnasConfig
20798,32,3481,0|118|413,SystemDefaultColumnasConfig
20799,32,7345,0|0|100,SystemDefaultColumnasConfig
20800,32,7584,0|0|100,SystemDefaultColumnasConfig
20801,32,8230,0|99|100,SystemDefaultColumnasConfig
20802,32,8231,0|100|125,SystemDefaultColumnasConfig
20803,32,8232,0|101|125,SystemDefaultColumnasConfig
20804,32,8233,0|102|100,SystemDefaultColumnasConfig
20805,32,8234,0|103|200,SystemDefaultColumnasConfig
20806,32,8235,0|104|150,SystemDefaultColumnasConfig
20807,32,8236,0|105|100,SystemDefaultColumnasConfig
20808,32,8237,0|106|150,SystemDefaultColumnasConfig
20809,32,8238,0|107|125,SystemDefaultColumnasConfig
20810,32,8239,0|108|150,SystemDefaultColumnasConfig
20811,32,8240,0|109|150,SystemDefaultColumnasConfig
20812,32,8241,0|110|200,SystemDefaultColumnasConfig
20813,32,8242,0|111|100,SystemDefaultColumnasConfig
20814,32,8243,0|112|100,SystemDefaultColumnasConfig
20815,32,8245,0|113|100,SystemDefaultColumnasConfig
20816,32,8259,0|114|100,SystemDefaultColumnasConfig
20817,32,8304,0|0|100,SystemDefaultColumnasConfig
20818,32,8475,0|115|100,SystemDefaultColumnasConfig
20819,32,8476,0|116|100,SystemDefaultColumnasConfig
20820,32,8477,0|117|100,SystemDefaultColumnasConfig
20821,32,1454,0|43,FiltroConfig
20822,32,1455,0|1,FiltroConfig
20823,32,1456,1|1,FiltroConfig
20824,32,1457,0|37,FiltroConfig
20825,32,1458,1|3,FiltroConfig
20826,32,1459,1|4,FiltroConfig
20827,32,1460,1|2,FiltroConfig
20828,32,1461,0|49,FiltroConfig
20829,32,1462,0|7,FiltroConfig
20830,32,1463,0|66,FiltroConfig
20831,32,1464,0|8,FiltroConfig
20832,32,1465,0|42,FiltroConfig
20833,32,1531,0|67,FiltroConfig
20834,32,1532,0|56,FiltroConfig
20835,32,1533,0|14,FiltroConfig
20836,32,1534,0|51,FiltroConfig
20837,32,1535,0|52,FiltroConfig
20838,32,1536,0|17,FiltroConfig
20839,32,1537,0|62,FiltroConfig
20840,32,1538,0|19,FiltroConfig
20841,32,1539,0|20,FiltroConfig
20842,32,1540,0|21,FiltroConfig
20843,32,1541,0|41,FiltroConfig
20844,32,1542,0|40,FiltroConfig
20845,32,1543,0|58,FiltroConfig
20846,32,1544,0|59,FiltroConfig
20847,32,1545,0|63,FiltroConfig
20848,32,1546,0|27,FiltroConfig
20849,32,1466,0|28,FiltroConfig
20850,32,1467,0|29,FiltroConfig
20851,32,1468,0|30,FiltroConfig
20852,32,1469,0|31,FiltroConfig
20853,32,1470,0|32,FiltroConfig
20854,32,1471,0|33,FiltroConfig
20855,32,1472,0|34,FiltroConfig
20856,32,1473,0|35,FiltroConfig
20857,32,1474,0|36,FiltroConfig
20858,32,1475,0|37,FiltroConfig
20859,32,1476,0|38,FiltroConfig
20860,32,1477,0|39,FiltroConfig
20861,32,1478,0|40,FiltroConfig
20862,32,1479,0|41,FiltroConfig
20863,32,1480,0|42,FiltroConfig
20864,32,1481,0|43,FiltroConfig
20865,32,1482,0|44,FiltroConfig
20866,32,1483,0|45,FiltroConfig
20867,32,1484,0|46,FiltroConfig
20868,32,1485,0|47,FiltroConfig
20869,32,1486,0|20,FiltroConfig
20870,32,1487,0|26,FiltroConfig
20871,32,1488,0|27,FiltroConfig
20872,32,1489,0|28,FiltroConfig
20873,32,1490,0|29,FiltroConfig
20874,32,1491,0|30,FiltroConfig
20875,32,1492,0|31,FiltroConfig
20876,32,1493,0|32,FiltroConfig
20877,32,1494,0|33,FiltroConfig
20878,32,1495,0|21,FiltroConfig
20879,32,1496,0|22,FiltroConfig
20880,32,1497,0|23,FiltroConfig
20881,32,1498,0|24,FiltroConfig
20882,32,1499,0|25,FiltroConfig
20883,32,1500,0|62,FiltroConfig
20884,32,1501,0|63,FiltroConfig
20885,32,1502,0|64,FiltroConfig
20886,32,1503,0|65,FiltroConfig
20887,32,1504,0|66,FiltroConfig
20888,32,1505,0|67,FiltroConfig
20889,32,1506,0|68,FiltroConfig
20890,32,1507,0|69,FiltroConfig
20891,32,1508,0|13,FiltroConfig
20892,32,1509,0|14,FiltroConfig
20893,32,1510,0|15,FiltroConfig
20894,32,1511,0|16,FiltroConfig
20895,32,1512,0|17,FiltroConfig
20896,32,1513,0|18,FiltroConfig
20897,32,1514,0|19,FiltroConfig
20898,32,1607,0|77,FiltroConfig
20899,32,1608,0|78,FiltroConfig
20900,32,1609,0|79,FiltroConfig
20901,32,1610,0|80,FiltroConfig
20902,32,1611,0|81,FiltroConfig
20903,32,1612,0|64,FiltroConfig
20904,32,1621,0|48,FiltroConfig
20905,32,1622,0|84,FiltroConfig
20907,32,1626,0|86,FiltroConfig
20908,32,1627,0|87,FiltroConfig
20909,32,1660,0|60,FiltroConfig
20910,32,1656,0|89,FiltroConfig
20911,32,1643,1|5,FiltroConfig
20912,32,1645,0|38,FiltroConfig
20913,32,1646,0|92,FiltroConfig
20914,32,1647,0|65,FiltroConfig
20915,32,1648,0|61,FiltroConfig
20916,32,1649,0|53,FiltroConfig
20917,32,1650,0|96,FiltroConfig
20918,32,1651,0|97,FiltroConfig
20919,32,1652,0|98,FiltroConfig
20920,32,1653,0|99,FiltroConfig
20921,32,1654,0|100,FiltroConfig
20922,32,1655,0|101,FiltroConfig
20923,32,1661,0|44,FiltroConfig
20924,32,1664,0|54,FiltroConfig
20925,32,1666,0|57,FiltroConfig
20926,32,1791,0|50,FiltroConfig
20927,32,1792,0|9,FiltroConfig
20928,32,1793,0|10,FiltroConfig
20929,32,1794,0|34,FiltroConfig
20930,32,1795,0|35,FiltroConfig
20931,32,1796,0|36,FiltroConfig
20932,32,1797,0|39,FiltroConfig
20933,32,1798,0|47,FiltroConfig
20934,32,1799,0|11,FiltroConfig
20935,32,1800,0|12,FiltroConfig
20936,32,1812,0|45,FiltroConfig
20937,32,1813,0|46,FiltroConfig
20938,32,1869,1|0,FiltroConfig
20939,32,1928,1|6,FiltroConfig
20940,32,1936,0|77,FiltroConfig
20941,32,2215,0|120,FiltroConfig
20942,32,2216,0|121,FiltroConfig
20943,32,2217,0|100,FiltroConfig
20945,,32,05/04/2023 14:46:28,UltimaActualizacion
20988,35,2650,0|21|100,SystemDefaultColumnasConfig
20989,35,4022,1|0|100,SystemDefaultColumnasConfig
20990,35,2651,1|5|100,SystemDefaultColumnasConfig
20991,35,2652,0|23|100,SystemDefaultColumnasConfig
20992,35,2653,0|29|100,SystemDefaultColumnasConfig
20993,35,2654,1|8|606,SystemDefaultColumnasConfig
20994,35,2655,0|35|100,SystemDefaultColumnasConfig
20995,35,2656,0|36|100,SystemDefaultColumnasConfig
20996,35,2657,0|38|100,SystemDefaultColumnasConfig
20997,35,2658,0|39|100,SystemDefaultColumnasConfig
20998,35,2659,0|34|100,SystemDefaultColumnasConfig
20999,35,2660,1|7|100,SystemDefaultColumnasConfig
21000,35,2661,0|37|100,SystemDefaultColumnasConfig
21001,35,2662,1|4|428,SystemDefaultColumnasConfig
21002,35,2663,1|2|100,SystemDefaultColumnasConfig
21003,35,2664,0|0|100,SystemDefaultColumnasConfig
21004,35,2665,1|1|250,SystemDefaultColumnasConfig
21005,35,2666,0|45|250,SystemDefaultColumnasConfig
21006,35,2667,0|48|100,SystemDefaultColumnasConfig
21007,35,2668,0|50|100,SystemDefaultColumnasConfig
21008,35,2669,0|51|100,SystemDefaultColumnasConfig
21009,35,2670,0|53|100,SystemDefaultColumnasConfig
21010,35,2671,1|3|100,SystemDefaultColumnasConfig
21011,35,2672,0|58|100,SystemDefaultColumnasConfig
21012,35,2673,0|59|100,SystemDefaultColumnasConfig
21013,35,2674,1|6|100,SystemDefaultColumnasConfig
21014,35,2675,0|49|100,SystemDefaultColumnasConfig
21015,35,2676,0|44|100,SystemDefaultColumnasConfig
21016,35,2677,0|57|100,SystemDefaultColumnasConfig
21017,35,2678,0|16|100,SystemDefaultColumnasConfig
21018,35,2679,0|17|100,SystemDefaultColumnasConfig
21019,35,4058,0|0|100,SystemDefaultColumnasConfig
21020,35,2680,0|18|100,SystemDefaultColumnasConfig
21021,35,2681,0|19|100,SystemDefaultColumnasConfig
21022,35,2682,0|47|100,SystemDefaultColumnasConfig
21023,35,2683,0|61|100,SystemDefaultColumnasConfig
21024,35,2684,0|56|100,SystemDefaultColumnasConfig
21025,35,2685,0|32|100,SystemDefaultColumnasConfig
21026,35,2686,0|24|100,SystemDefaultColumnasConfig
21027,35,2687,0|20|100,SystemDefaultColumnasConfig
21028,35,2688,0|46|100,SystemDefaultColumnasConfig
21029,35,2689,0|40|100,SystemDefaultColumnasConfig
21030,35,2690,0|41|100,SystemDefaultColumnasConfig
21031,35,2691,0|11|100,SystemDefaultColumnasConfig
21032,35,2692,0|12|100,SystemDefaultColumnasConfig
21033,35,2693,0|13|100,SystemDefaultColumnasConfig
21034,35,2694,0|14|100,SystemDefaultColumnasConfig
21035,35,2695,0|15|100,SystemDefaultColumnasConfig
21036,35,2696,0|0|100,SystemDefaultColumnasConfig
21037,35,2697,0|0|100,SystemDefaultColumnasConfig
21038,35,2698,0|0|100,SystemDefaultColumnasConfig
21039,35,2699,0|0|100,SystemDefaultColumnasConfig
21040,35,2700,0|0|100,SystemDefaultColumnasConfig
21041,35,2701,0|0|100,SystemDefaultColumnasConfig
21042,35,2702,0|0|100,SystemDefaultColumnasConfig
21043,35,2703,0|0|100,SystemDefaultColumnasConfig
21044,35,2704,0|0|100,SystemDefaultColumnasConfig
21045,35,2705,0|0|100,SystemDefaultColumnasConfig
21046,35,2706,0|0|100,SystemDefaultColumnasConfig
21047,35,2707,0|0|100,SystemDefaultColumnasConfig
21048,35,2708,0|0|100,SystemDefaultColumnasConfig
21049,35,2709,0|0|100,SystemDefaultColumnasConfig
21050,35,2710,0|0|100,SystemDefaultColumnasConfig
21051,35,2711,0|0|100,SystemDefaultColumnasConfig
21052,35,2712,0|0|100,SystemDefaultColumnasConfig
21053,35,2713,0|0|100,SystemDefaultColumnasConfig
21054,35,2714,0|0|100,SystemDefaultColumnasConfig
21055,35,2715,0|0|100,SystemDefaultColumnasConfig
21056,35,2716,0|0|100,SystemDefaultColumnasConfig
21057,35,2717,0|0|100,SystemDefaultColumnasConfig
21058,35,2718,0|0|100,SystemDefaultColumnasConfig
21059,35,2719,0|0|100,SystemDefaultColumnasConfig
21060,35,2720,0|0|100,SystemDefaultColumnasConfig
21061,35,2721,0|0|100,SystemDefaultColumnasConfig
21062,35,2722,0|0|100,SystemDefaultColumnasConfig
21063,35,2723,0|0|100,SystemDefaultColumnasConfig
21064,35,2724,0|0|100,SystemDefaultColumnasConfig
21065,35,2725,0|0|100,SystemDefaultColumnasConfig
21066,35,2726,0|0|100,SystemDefaultColumnasConfig
21067,35,2727,0|0|100,SystemDefaultColumnasConfig
21068,35,2728,0|0|100,SystemDefaultColumnasConfig
21069,35,2729,0|0|100,SystemDefaultColumnasConfig
21070,35,2730,0|0|100,SystemDefaultColumnasConfig
21071,35,2731,0|0|100,SystemDefaultColumnasConfig
21072,35,2732,0|0|100,SystemDefaultColumnasConfig
21073,35,2733,0|0|100,SystemDefaultColumnasConfig
21074,35,2734,0|0|100,SystemDefaultColumnasConfig
21075,35,2735,0|0|100,SystemDefaultColumnasConfig
21076,35,2736,0|0|100,SystemDefaultColumnasConfig
21077,35,2737,0|0|100,SystemDefaultColumnasConfig
21078,35,2738,0|0|100,SystemDefaultColumnasConfig
21079,35,2739,0|0|100,SystemDefaultColumnasConfig
21080,35,2740,0|0|100,SystemDefaultColumnasConfig
21081,35,2741,0|0|100,SystemDefaultColumnasConfig
21082,35,2742,0|0|100,SystemDefaultColumnasConfig
21083,35,2743,0|0|100,SystemDefaultColumnasConfig
21084,35,2744,0|9|100,SystemDefaultColumnasConfig
21085,35,2745,0|10|150,SystemDefaultColumnasConfig
21086,35,2746,0|22|100,SystemDefaultColumnasConfig
21087,35,2747,0|25|100,SystemDefaultColumnasConfig
21088,35,2748,0|26|100,SystemDefaultColumnasConfig
21089,35,2749,0|27|100,SystemDefaultColumnasConfig
21090,35,2750,0|28|100,SystemDefaultColumnasConfig
21091,35,2751,0|30|100,SystemDefaultColumnasConfig
21092,35,2752,0|31|100,SystemDefaultColumnasConfig
21093,35,2753,0|33|100,SystemDefaultColumnasConfig
21094,35,2754,0|42|120,SystemDefaultColumnasConfig
21095,35,2755,0|43|100,SystemDefaultColumnasConfig
21096,35,2756,0|52|100,SystemDefaultColumnasConfig
21097,35,2757,0|54|100,SystemDefaultColumnasConfig
21098,35,2758,0|55|150,SystemDefaultColumnasConfig
21099,35,2759,0|60|100,SystemDefaultColumnasConfig
21100,35,4049,0|0|100,SystemDefaultColumnasConfig
